quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,wiki,url,total_similar,target_keywords,target_matched_words
Energy Efficiency,_NOW' ignored [-Wunknown-attributes] ; - [2023-01-01T23:24:04.461Z] /data/sftnight/workspace/root-pullrequests-build/build/include/ROOT/RNTupleDS.hxx:96:1: warning: unknown attribute 'REMOVE_THIS_NOW' ignored [-Wunknown-attributes] ; - [2023-01-01T23:24:04.462Z] /data/sftnight/workspace/root-pullrequests-build/build/include/ROOT/RNTupleDS.hxx:98:1: warning: unknown attribute 'REMOVE_THIS_NOW' ignored [-Wunknown-attributes] ; - [2023-01-01T23:24:17.327Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RDataSource.hxx:215:7: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RCsvDS.hxx:114:114: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RSqliteDS.hxx:118:81: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RNTupleDS.hxx:97:86: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] ; - [2023-01-01T23:24:19.590Z] /data/sftnight/workspace/root-pullrequests-build/root/tree/dataframe/inc/ROOT/RNTupleDS.hxx:99:47: warning: ‘REMOVE_THIS_NOW’ attribute directive ignored [-Wattributes] . And 130 more. ### Failing tests:; - [projectroot.roottest.root.dataframe.roottest_root_dataframe_test_glob](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/163276/testReport/projectroot.roottest.root/dataframe/roottest_root_dataframe_test_glob/); - [projectroot.roottest.root.dataframe.roottest_root_dataframe_ctors](https://lcgapp-services.cern.ch/root-jenkins/job/root-pullrequests-build/163276/testReport/projectroot.roottest.root/dataframe/roottest_root_dataframe_ctors/); - [projectroot.roottest.root.dataframe.roottest_root_dataframe_test_,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/11953#issuecomment-1368567403:1829,Watt,Wattributes,1829,https://root.cern,https://github.com/root-project/root/pull/11953#issuecomment-1368567403,1,['Watt'],['Wattributes']
Integrability,"> We should probably verify if deleters are required to be copyable, and why we don't see this on our Macs... Alright, since C++17 (https://cplusplus.github.io/LWG/issue2802 to be more precise), deleters are only required to be moveable. The problem is that libc++ only [implemented this](https://github.com/llvm/llvm-project/commit/6a328c66d35c71d5e92be80659186de567b86e38) in 2021 and the headers in macOS 11 probably don't have that change (judging by the error message in https://github.com/root-project/root/issues/14664#issuecomment-1940795175). I discussed with @jblomer and we lean towards not resolving this issue because the code complies with C++17, just it doesn't work with the old version of the STL. As a workaround, it's possible to disable RNTuple with `cmake -Droot7=OFF`.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/14662#issuecomment-1943587410:465,message,message,465,https://root.cern,https://github.com/root-project/root/pull/14662#issuecomment-1943587410,1,['message'],['message']
Integrability,"> We try to keep ROOT platform independent, this isn't helping :-/ I'll merge this as a stop-gap solution, but I'd like you @ferdymercury and @pcanal to consider reverting this feature. I am not sure I have seen any discussion on motivation, and why the use of e.g. tbb isn't a more appropriate solution. Hi, the discussion is here: https://root-forum.cern.ch/t/performance-effects-in-a-root-based-data-acquisition/45519/3, I am developing a 40Gbps DAQ system where readout performance is critical to not lose data. Depending on which CPU the DAQ thread is located, the readout is fast enough to not lose any data. That's why setting CPU affinity was proposed. Without it, some readouts were not fast enough to catch up with the data rate. I do not know about TBB, thus not sure if it would be better or worse. In any case, I am not a thread expert, so if there is a better solution, I would be happy to try it instead of the current attempt with CPU affinity. Just as a side note, for my application, I do not need highly parallel tasks, I just need two threads (one for the GUI, one for the DAQ). If I do not set the affinity, Linux puts them both on the same CPU and thus the DAQ readout performance is reduced. (That being said, it's true that this feature could be expanded to Windows and MacOS, however I do not have any of these OS to test it.)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/8563#issuecomment-870438974:516,Depend,Depending,516,https://root.cern,https://github.com/root-project/root/pull/8563#issuecomment-870438974,1,['Depend'],['Depending']
Integrability,"> We're preloading all modules now, so runtime cxxmodules have all the identifier information which; > completely replacesrootmap files. Does it also contains the library dependency information?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/2135#issuecomment-394476177:171,depend,dependency,171,https://root.cern,https://github.com/root-project/root/pull/2135#issuecomment-394476177,1,['depend'],['dependency']
Integrability,"> Well ... libPyROOT will still need to be linked against libCore at least ... I left linking part the same how it was before, but changed only dependencies.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/2802#issuecomment-430290987:144,depend,dependencies,144,https://root.cern,https://github.com/root-project/root/pull/2802#issuecomment-430290987,1,['depend'],['dependencies']
Integrability,"> What about:; > ; > _TXXX is a legacy interface, there will be no bug fixes nor new developments, therefore it is not recommended to use it in new long-term production code. But depending on the context using TXXX might still be a valid solution._; > ; > ?. sounds perfect :). Pointing to what alternatives there are, if any, either through the legacy alias, or in the body doc, would be additionally helpful.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/11315#issuecomment-1237795154:39,interface,interface,39,https://root.cern,https://github.com/root-project/root/pull/11315#issuecomment-1237795154,2,"['depend', 'interface']","['depending', 'interface']"
Integrability,"> What does ""hard linked"" mean? Using explicit linking?. Yes, I meant explicit linking. > rootcling will list all loaded libraries in the existing session and. If I remember correctly, it is passed a rootmap file which is then leverage to obtains (from cling) the actual symbol and thus actual library needed and then issue a list of library needed. This is used to at least load the depend library that has not been loaded yet and is (or should be/could be) used to limit the explicit linking. > y the visiting the undefined symbols when the library is loaded. Humm that is a challenge as rootcling can not load any libraries.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5235#issuecomment-605537324:384,depend,depend,384,https://root.cern,https://github.com/root-project/root/pull/5235#issuecomment-605537324,1,['depend'],['depend']
Integrability,"> What does git blame says about the code we remove? Was that added separately to address some specific problem?. Regarding forcing symbol emission, this was added all the way back in 2016 / 2017 by commits https://github.com/root-project/root/commit/189025d7682ad27614f32dd00cabf221046b71ea and https://github.com/root-project/root/commit/1c19e0ab4a039c83821d10169c5f0c1877c89ba4. You tried to reduce this during the upgrade to LLVM 9 (https://github.com/root-project/root/commit/696d5428d7a8863e72f4ad12b32c43fa1110eabd#diff-6e2f3604a761eaec5f5cda89a7dda68ab5a46e4369278267764daff49efaff74), Axel added back the full loop for Windows: https://github.com/root-project/root/commit/2c4a756d38d9b5f0348f645a116b3014159f03d6 The CI is green on Windows, and I believe it's not needed anymore with the current lookup mechanisms in ORCv2. The lookup in `addOrReplaceDefinition` was added during the upgrade to LLVM 13 and the rewrite to ORCv2: https://github.com/root-project/root/commit/5c8451557d6eb578468a48acd87ba51e8d17304b#diff-6f538c4c81f9684d6b725af96572958f38a55ddbf11226ac5404a35b8caca965 I don't think this was ever necessary, as argued in the commit message: ""Calling `getSymbolAddress` will force symbol emission, which is not needed if the intent is to replace it.""",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/15966#issuecomment-2203206905:1156,message,message,1156,https://root.cern,https://github.com/root-project/root/pull/15966#issuecomment-2203206905,1,['message'],['message']
Integrability,"> What does the build error message say? I can't read it. ```; 12:53:51 MSVCRT.lib(tncleanup.obj) : error LNK2005: ""struct __type_info_node __type_info_root_node"" (?__type_info_root_node@@3U__type_info_node@@A) already defined in libCling.lib(libCling.dll) [C:\build\workspace\root-pullrequests-build\build\core\base\test\CoreBaseTests.vcxproj]; 12:53:51 Creating library C:/build/workspace/root-pullrequests-build/build/core/base/test/Release/CoreBaseTests.lib and object C:/build/workspace/root-pullrequests-build/build/core/base/test/Release/CoreBaseTests.exp; 12:53:51 C:\build\workspace\root-pullrequests-build\build\core\base\test\Release\CoreBaseTests.exe : fatal error LNK1169: one or more multiply defined symbols found [C:\build\workspace\root-pullrequests-build\build\core\base\test\CoreBaseTests.vcxproj]; ```",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/7132#issuecomment-779835777:28,message,message,28,https://root.cern,https://github.com/root-project/root/pull/7132#issuecomment-779835777,1,['message'],['message']
Integrability,> What happens if you simply remove the DEPENDENCY. Then rule executed only once when target file is not exists.; Any following changes in source will have no effect,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/9804#issuecomment-1029083072:40,DEPEND,DEPENDENCY,40,https://root.cern,https://github.com/root-project/root/pull/9804#issuecomment-1029083072,1,['DEPEND'],['DEPENDENCY']
Integrability,"> What is the advantage of having RNTuple distinct from RNTupleAnchor?. I did it for class hierarchy reasons. In this way, the page storage layer (which is also part of RNTupleLite) does not need to know about the RNTuple class. Depending on how the `RNTuple` interface evolves in the future, we may move it out of the RNTuple library into, e.g., a new `RNTupleUI` library so that the `RNTuple` class can reference RDF classes (like `RNTuple::MakeRDF`).",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10558#issuecomment-1126019356:229,Depend,Depending,229,https://root.cern,https://github.com/root-project/root/pull/10558#issuecomment-1126019356,2,"['Depend', 'interface']","['Depending', 'interface']"
Integrability,> What is the benefit?. `TVirtualX.h` do not needed in headers while not used there. Reduce dependncies when during compilation and producing dictionaries.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5072#issuecomment-593369365:92,depend,dependncies,92,https://root.cern,https://github.com/root-project/root/pull/5072#issuecomment-593369365,1,['depend'],['dependncies']
Integrability,> What's the issue that gets fixed by this commit? Can you add the error messages?. Done,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/12912#issuecomment-1568626414:73,message,messages,73,https://root.cern,https://github.com/root-project/root/pull/12912#issuecomment-1568626414,1,['message'],['messages']
Integrability,"> Which PyTorch version are you using ? With 1.10 it still works for me, but I think looking at https://github.com/pytorch/pytorch/blob/master/torch/onnx/utils.py the master version has the _model_to_graph interface changed to not pass anymore example_outputs. @sanjibansg , can we remove example_outputs also for older PyTorch versions ?. ![image](https://user-images.githubusercontent.com/84740927/160382712-cbb6265d-682b-4260-b10e-cc5c1b5006d0.png); Hello, My Pytorch version is 1.11 and I think for 1.10 it works fine but for higher versions it gives the above error i will make the changes proposed by @sanjibansg and @lmoneta . Thankyou for reviewing my PR.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10223#issuecomment-1080499698:206,interface,interface,206,https://root.cern,https://github.com/root-project/root/pull/10223#issuecomment-1080499698,1,['interface'],['interface']
Integrability,"> While ROOT already requires CMake >= 3.12, I guess as of 6.30 it requires that any projects depending on ROOT also need to require 3.12 as a minimum (or set the policy explicitly) (regardless of what the CMake version actually is). Not sure whether this is documented somewhere, at least to me it wasn't 100% obvious. A lot of packages don't seem to define a minimum version at all... It is indeed a requirement for the users. The way that CMake works, even if you use the very latest CMake version, if your code has let's say. ```cmake; cmake_minimum_required(VERSION 3.10); ```. in it, then CMake will try to behave exactly like version 3.10 did. To have `CMP0074` have the ""`NEW` behaviour"", either the ""last"" `cmake_minimum_required(...)` call had to require CMake 3.12+, or the `CMP0074` policy specifically has to be set to `NEW`. (This way one can pick and choose which policy should behave how, without opting into all of the policies introduced by CMake 3.12.). Now... One **could** add `cmake_minimum_required(VERSION 3.12)` to `ROOTConfig.cmake`. 🤔 I just fear that that may break the code of a couple of users. Though it might not... Maybe everybody already uses a newer CMake version than that with the latest ROOT versions.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/14178#issuecomment-1840784026:94,depend,depending,94,https://root.cern,https://github.com/root-project/root/pull/14178#issuecomment-1840784026,1,['depend'],['depending']
Integrability,"> While thinking about collisions and the index storage, one thought that crossed my mind is to template the index based on the index field type(s). I'm not sure if that's a good idea, one of the immediate question being ""do we want `RNTupleIndex<std::string>` and `RNTupleIndex<std::uint64_t>` to be different types?"" But still maybe something to consider, it might simplify the field value storage (if needed) and the entire hashing business... This is how I initially implemented it. Indeed it makes the index itself much more straightforward. However, when I started prototyping the actual join/unaligned friends it really didn't work without making that interface overly complicated so in the end I opted for a non-templated version. Perhaps there's some template trickery to still make it play nice with the foreseen interface (or allow for a slightly different but still simple enough interface), I will think about it for a bit.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/15116#issuecomment-2285578132:659,interface,interface,659,https://root.cern,https://github.com/root-project/root/pull/15116#issuecomment-2285578132,6,['interface'],['interface']
Integrability,"> Why is the version with the non-pointer not supported as in std::lockguard?. Because ROOT traditionally passes pointers. You are welcome to propose a PR, I think this would be a fine and minimal addition. It might be more useful to make sure that the argument is a pointer to a `TVirtualMutex` even in the non-`_REENTRANT` case, though - for which I'd also welcome a PR!. > Why does one version need "";"" at the end, but not the other one?. Please just provide `;` after `R__LOCKGUARD(mutex)`. Alternatively, please submit a PR that adds `; {}` behind the current ""needs a semicolon"". But as this isn't really a user facing interface I don't think it really matters. > How can I force REENTRANT to be defined when including ROOT classes from external projects via CMake find_package?. You want to pass `-pthread` to compiler and linker - without that, no threading support can exist in your code, and thus locking cannot work. > Why do two Ubuntu computers behave differently, and why did the behaviour change (the error appear) recently only in of both?. That's an excellent question to which I do not have an authoritative answer. My assumption is that `_REENTRANT` was off and thus the conversion from `TMutex&` to `TVirtualMutex*` wasn't needed. Let me know if there is something left for us to do to fix this issue!",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/9294#issuecomment-971418353:625,interface,interface,625,https://root.cern,https://github.com/root-project/root/issues/9294#issuecomment-971418353,1,['interface'],['interface']
Integrability,"> Why not conditionally enumerate the produced modules as by-product modules in cmake? This protection is done to make sure clients know about the produced artifacts so that they can move them accordingly to the install locations. Because, as written in the commit message, libc++ split its modules into one module per public header (https://github.com/llvm/llvm-project/commit/571178a21a8bc105bf86cf4bf92f842e07792e1a). We could enumerate them for the current version in CMake, but then we have to play catch-up for every XCode upgrade. I really don't think we want to go there.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/14903#issuecomment-1985272091:265,message,message,265,https://root.cern,https://github.com/root-project/root/pull/14903#issuecomment-1985272091,1,['message'],['message']
Integrability,"> Why would you remove that line?; > ; > * This lines hides ROOT's LLVM 5 symbols from other libraries, so this should be fine is certainly what we want.; > * What my patch should do is is kind of the other way around, if there are other libraries exposing LLVM symbols, ROOT should still take its own LLVM 5 symbols. In this way, other libraries do not need to hide their symbols. I’ve missed a bit where your intent is to lift the requirements on other llvm libraries being compiled with hidden visibility. Could you describe your setup in a bit more detail? dlopen-ing libCling is one side of the problem the other is the jit symbol resolution (https://github.com/root-project/root/blob/master/interpreter/cling/lib/Interpreter/IncrementalJIT.cpp#L299) I suspect the latter is the issue. . PS: Can you paste the issue you have and a particular code snippet and error message.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/4668#issuecomment-561816645:870,message,message,870,https://root.cern,https://github.com/root-project/root/pull/4668#issuecomment-561816645,1,['message'],['message']
Integrability,"> Without external `nlohmann_json` is not possible to link with these libraries. I see, thanks for the explanation. So from my point of view, either builtin should be turned always to ON as before for binary releases, or the cmake find-script should only require it if ROOTEve is linked, or the requirement for external installation should be added to the dependencies website.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/14188#issuecomment-1843272381:356,depend,dependencies,356,https://root.cern,https://github.com/root-project/root/issues/14188#issuecomment-1843272381,1,['depend'],['dependencies']
Integrability,> Would that answer your concerns:. It shows that on this example it 'works'. It does not tell me *why* it works. (And all my questions from the previous message are still open (at least for me :) ). Thanks.,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/2483#issuecomment-413986013:154,message,message,154,https://root.cern,https://github.com/root-project/root/pull/2483#issuecomment-413986013,1,['message'],['message']
Integrability,"> Wow, this looks worse than my original patch. But it shows these errors are build time errors instead of runtime errors. It is slightly odd to me. Yes, it fails during ROOT's build but already in a stage where we are running some built tools to build our modules. This involves loading modules of dependent libraries, so it will trigger the template specialization loading logic.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/14495#issuecomment-1972843020:299,depend,dependent,299,https://root.cern,https://github.com/root-project/root/pull/14495#issuecomment-1972843020,1,['depend'],['dependent']
Integrability,"> Yeah GetNmethods calls GetListOfMethods :) It would be nice if we don't have to make a list of methods just because we want to get the number.. Strictly speaking this is not the case. This routine is used twice in the code and both time it is used as the barrier in a for loop over the method. So indeed, those two loop might be better off being rewritten to use iterators instead of index, however lifting the need for the iteration through the method is another thing entirely.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/1743#issuecomment-372721042:191,rout,routine,191,https://root.cern,https://github.com/root-project/root/pull/1743#issuecomment-372721042,1,['rout'],['routine']
Integrability,"> Yes it works. I am not sure if it really speed up the execution a lot. But why not doing it this may. Have you done some speed up measurement ? Note we also have more .C macros: `MakeRCanvasJS.C`, `MakeTCanvasJS.C` and `makeimage.C`. Sorry, I didn't see this message. I did not do speed-up measurements. Concerning makeimage and the others, I tried once and saw some problems when enabling multihreading, not sure why, so I did not look into it further.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/10004#issuecomment-1081718561:261,message,message,261,https://root.cern,https://github.com/root-project/root/pull/10004#issuecomment-1081718561,1,['message'],['message']
Integrability,"> Yes, better than the ""That should fix a recent nightly failure with gcc11"" that Philippe commented on, thanks for improving it!; > ; > Compared to just including the actual diagnostic (something Philippe and I generally try to do these days, something that has proven super helpful several times), your current log:; > ; > ```; > That should fix a recent nightly failure with gcc11 avoiding to require; > module ""bits/ranges_base.h"" in C++20 context.; > ```; > ; > does not call out; > ; > * that it's during dictionary generation; > ; > * that the modulemap requires the module feature 'cplusplus20' (your log seems to suggest that the error surfaces when compiled in C++20 mode, while this error shows up when compiling in C++14 or 17); > ; > * that the issue is also with GCC12 headers (your message seems to suggest that it's only with GCC11 headers); > ; > * the ""stack trace"", i.e. `/usr/include/c++/12/experimental/string_view:43:10: note: submodule of top-level module 'std' implicitly imported here` and then `/home/sftnight/build/night/LABEL/ROOT-fedora36/SPEC/default/V/master/build/include/Rtypes.h:195:10: fatal error: could not build module 'ROOT_Foundation_Stage1_NoRTTI'` and then `#include ""TIsAProxy.h""`; > ; > ; > In general we tell our users (+/- always) ""can we please see the actual diagnostic"", and for the same reasons it's super helpful to include them here. The time we discussed this is waaay larger than the time it would have taken you to update the log to what Philippe proposes, rather than updating it to something that tries to address the issues (but seemingly fails?); > ; > But it's Philippe's review, I let him comment / deal with this if you still prefer to keep your current commit log. I simply wanted to add an explanation why Philippe suggests the inclusion of the actual diagnostic (and why I found it convincing and do it ever since he propose it to me). This issue exists on gcc11 and gcc12 (and I guess any gcc that made changes to libstdc++ and the exp",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/12276#issuecomment-1430019305:797,message,message,797,https://root.cern,https://github.com/root-project/root/pull/12276#issuecomment-1430019305,2,['message'],['message']
Integrability,"> You can always check that (value in the bin after fill) - (value in the bin before fill) is reasonably close to the value that was added, and print a warning message otherwise. Not really. Your suggestion would work well if you only had `AddBinContentByOne`. But if you have `AddBinContentByWeight`, then what's ""close"" becomes non-trivial. In other words, Closeness is a function of Weight. So your limit would depend on Weight. There is no way to ensure that that a user always calls AddBinContentByWeight with the same weight. There is no way to ensure that the user calls uses the same weight for each bin of the histogram. This would result in different ""overflow bin limits"" for every bin in the histogram. So it's an ill-posed problem. I attempted to do this with `std::nextafter - current_value` comparing it vs `weight`, but as said, this is completely problematic if you have changing weights. To me, the only solution is using TH1L where the overflow limit is well defined, and forget about floating precision.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/6671#issuecomment-2046988364:160,message,message,160,https://root.cern,https://github.com/root-project/root/issues/6671#issuecomment-2046988364,2,"['depend', 'message']","['depend', 'message']"
Integrability,> [3fa8acb](https://github.com/root-project/root/commit/3fa8acb3c445f2949ea73ef62c89d761f150ebb9) has a funny character int he commit message. Will correct as soon as we are done building,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5582#issuecomment-641129245:134,message,message,134,https://root.cern,https://github.com/root-project/root/pull/5582#issuecomment-641129245,1,['message'],['message']
Integrability,"> `-Dimt=OFF -Dbuiltin_tbb=OFF`. I tried to add the 2 options you said, you can check the below steps, it still failed. The result look the same as the original error of this issue.; 1. `cmake -G ""Visual Studio 17 2022"" -A ARM64EC -DCMAKE_SYSTEM_VERSION=10.0.22621.0 -Dtesting=ON -Droottest=ON -Droofit=off -Dimt=OFF -Dbuiltin_tbb=OFF ..` ; 2. `msbuild /m /p:Platform=ARM64EC /p:Configuration=Release ALL_BUILD.vcxproj /t:Rebuild`. error message:; `C:\Program Files\Microsoft Visual Studio\2022\Enterprise\MSBuild\Microsoft\VC\v170\Microsoft.CppCommon.targets(254,5): error MSB8066: Custom build for 'C:\gitP\root-project\root\build_arm64ec\CMakeFiles\c47203b562f7dfc78de28a6cb0d4e391\Options.inc.rule;C:\gitP\root-project\root\build_arm64ec\CMakeFiles\ef6b5551e87d9b29a1350db42d169b36\ClangDriverOptions.rule;C:\gitP\root-project\root\interpreter\llvm-project\clang\include\clang\Driver\CMakeLists.txt' exited with code -1073741819.`. detailed logs:; [ROOT_Setup_arm64ec.log](https://github.com/user-attachments/files/16309437/ROOT_Setup_arm64ec.log); [ROOT_build_arm64ec.log](https://github.com/user-attachments/files/16309436/ROOT_build_arm64ec.log)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/11787#issuecomment-2238657100:438,message,message,438,https://root.cern,https://github.com/root-project/root/issues/11787#issuecomment-2238657100,1,['message'],['message']
Integrability,"> ```; > +Warningin<TClassTable::Add>:classROOT::Detail::TTypedIter<TBaseClass>alreadyinTClassTable; > +Warningin<TClassTable::Add>:classROOT::Detail::TTypedIter<TEnumConstant>alreadyinTClassTable; > ```; > ; > The template ROOT::Detail::TTypedIter uses ClassDefInline and the registration of the class (i.e. the call to TClassTable::Add) is triggered by via a function static variable initialization. What these messages indicates (and we see that on Windows also) is that the ""function static variable"" are initialized multiple time.; > ; > Setting a breakpoint on TClassTable::Add with the condition `cname[0] == 'R' && cname[6] == 'D' && cname[24]=='<' && cname[32] == 'E'` will tell you exactly when/why this happens (on Windows, multiple library have identical copies of the functions and they are not ""de-duplicated"" by the linker (i.e. both copies are brought in independently). GDB did not stop there but I can see we have the same symbol in libCore.so and libTree.so (both are weak). These failures might have something to do with the 3 remaining failing tests in cling standalone (@Axel-Naumann is looking into them). Thanks for investigating!",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6385#issuecomment-703223267:413,message,messages,413,https://root.cern,https://github.com/root-project/root/pull/6385#issuecomment-703223267,1,['message'],['messages']
Integrability,"> ```; > root [4] func(&a); > IncrementalExecutor::executeFunction: symbol '_ZN11__cling_N514funcEPN11__cling_N523ABCE' unresolved while linking [cling interface function]!; > You are probably missing the definition of __cling_N51::func(__cling_N52::ABC*); > Maybe you need to load the corresponding shared library?; > ```; This pull request improves the situation; cling now emits a diagnostic; ```c++; root [4] func(&a); ROOT_prompt_4:1:1: error: no matching function for call to 'func'; func(&a); ^~~~; ROOT_prompt_1:1:6: note: candidate function not viable: no known conversion from '__cling_N52::ABC *' to '__cling_N50::ABC *' for 1st argument; void func(ABC*) {}; ^; ```; meaning: function `func()` takes a different version of `class ABC` (for which you provided a different definition in a following step). Despite the sequence you described being valid C++, if definition shadowing is enabled (as per the current implementation), you need to also redefine the function so that the type of the first argument is that of the latest definition of `class ABC`:; ```c++; root [5] void func(ABC*) {}; root [6] func(&a); ```",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/9782#issuecomment-1030227274:152,interface,interface,152,https://root.cern,https://github.com/root-project/root/pull/9782#issuecomment-1030227274,1,['interface'],['interface']
Integrability,"> `clingtest` exports many more symbols from `libCling`, for testing purposes (see the code in `interpreter/CMakeLists.txt`). This means our (patched) LLVM and Clang will interfere with other LLVM installations used by dependent libraries. IIRC this can make tests fail!. We will build that version of ROOT only to run clingtest, right? We still will test ROOT the regular way.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/issues/6957#issuecomment-2116926053:219,depend,dependent,219,https://root.cern,https://github.com/root-project/root/issues/6957#issuecomment-2116926053,1,['depend'],['dependent']
Integrability,"> `json_fwd.hpp` exists since a while and included in many early distributions. My OpenSUSE has `nlohmann/json.hpp` version 3.10.5 with such forward declaration.; > ; > Problem is ROOT builds where `nlohmann/json.hpp` can be found only with extra settings for shell variables. In such cases none of its includes can be used in public ROOT interfaces. I know, but we have to do something, and as agreed on Wednesday, we actually *want* to ensure that users have the same version of `nlohmann/json`.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/11205#issuecomment-1220364104:339,interface,interfaces,339,https://root.cern,https://github.com/root-project/root/pull/11205#issuecomment-1220364104,1,['interface'],['interfaces']
Integrability,"> `override`, links, formatting in one PR? I guess that's too much.; > I expect that people will get a lot of merge conflicts on the branches they are working on when rebasing. The symlinks are already part of a different PR, but this PR depends on that one. I will rebase it away once the referred PR is accepted.; I just formatted the lines that clang-tidy touched, as @amadio suggested. I only ran a `git clang-format master` and later a `git clang-format HEAD~1`. But you are right, it's a lot of changes. Should I remove the formatting from the PR?. > Further, some sub-projects use different formatting, so a global clang-format is maybe not the right thing to do. I personally have the IDE fix only the lines that have been worked on, so it gets the job done more slowly. I used the .clang-format files within the ROOT working copy. My IDE should have formatted only a few lines where I manually changed the `ClassDef` into `ClassDefOverride`.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6007#issuecomment-656174738:238,depend,depends,238,https://root.cern,https://github.com/root-project/root/pull/6007#issuecomment-656174738,1,['depend'],['depends']
Integrability,> ah can you use `[DF]` instead of `[RDF]` in the commit message please? (yes we have been inconsistent in the past but `[DF]` is the prevalent spelling). Done!,MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/6362#issuecomment-693346573:57,message,message,57,https://root.cern,https://github.com/root-project/root/pull/6362#issuecomment-693346573,1,['message'],['message']
Integrability,"> and every source file has proper list of dependencies:. That's not true. There are files including headers not declared in their dependency list, so if that header is not copied to the build directory and found from there, compilation will fail. Just remove `${CMAKE_BINARY_DIR}/include` from the include list, add the generated headers to a special directory and add *that* to the include list, then try to compile ROOT. You will see many errors of headers that cannot be found.",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://github.com/root-project/root/pull/5170#issuecomment-600641084:43,depend,dependencies,43,https://root.cern,https://github.com/root-project/root/pull/5170#issuecomment-600641084,2,['depend'],"['dependencies', 'dependency']"
