quality_attribute,keyword,matched_word,sentence,source,author,repo,version,url
Usability,clear,clearly,- that's clearly a bug - you need to make sure it's an installable header.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2098#issuecomment-559824947
Usability,clear,clear,"I'm pretty sure there are cases of this related to S (maybe not N), but I think John can clear this up.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2111#issuecomment-572458396
Usability,clear,clear,"I'm pretty sure there are cases of this related to S (maybe not N), but I think John can clear this up.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2111#issuecomment-572578114
Usability,simpl,simple,n/simple,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2137#issuecomment-597536872
Usability,simpl,simple,n/simple,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2137#issuecomment-597689294
Usability,simpl,simply,"As a workaround, could I simply remove the faulty rigid fragments from the rigid-fragments.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2144#issuecomment-605023103
Usability,simpl,simple,"I just wondered if there was something simple I could do, but this sounds like it would be more complicated than that.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2144#issuecomment-605044119
Usability,simpl,simply,"In this PR I simply add forcefield as the last argument—use it if passed, otherwise defaulted to MMFF94.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2154#issuecomment-607843604
Usability,simpl,simplifies,"Just to note that [C,CR5] simplifies to C and that OB 2.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2156#issuecomment-610006374
Usability,simpl,simplification,"I agree about the `[C, CR5]` simplification, it may have been a remnant of earlier queries when I was trying to be more specific on which atoms I am after.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2156#issuecomment-610311498
Usability,simpl,simple,"Right after this ticket, I wrote my own matcher for the structure I am after, which is a simple recursive matcher starting on the N.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2156#issuecomment-610311498
Usability,clear,clearly,"Otherwise, I think the patch looks great - and clearly handling ~17k molecules with limited issues is a profound step forward.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2158#issuecomment-611150310
Usability,simpl,simplify,"Might be better to await PR #2152 to simplify merge handling, or include this change there.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2159#issuecomment-610272736
Usability,simpl,simple,"It also had trouble with protonated nitrogens, which hopefully is a simple atom-typing issue:",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2171#issuecomment-918953059
Usability,undo,undoubtedly,"This will undoubtedly need more dependencies installed (C#, etc.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2183#issuecomment-620689648
Usability,clear,clear,"Yes, it is not a clear win, but setting things to zero doesn't automatically mask memory errors - they may still segfault and in this case it become easier to debug since the bug is reproducible.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2204#issuecomment-625898046
Usability,feedback,feedback,to solicit feedback like this.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2216#issuecomment-626613645
Usability,simpl,simple,One should not just make a simple patch to switch a pkg-config arrangement.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2216#issuecomment-627066415
Usability,clear,clearly,"The AppVeyor thing is relatively new, but it's clearly a routine fail - since the Windows builds on GitHub are working,  I'm going to ignore it.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2218#issuecomment-629654319
Usability,clear,clearly,You clearly have multiple versions of Python on your system.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2244#issuecomment-636352251
Usability,clear,clearly,"o file, which is clearly from an old binary.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2244#issuecomment-636352251
Usability,clear,clearly,/site-packages/openbabel*` - that install is clearly linked to old Open Babel binaries.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2244#issuecomment-636352251
Usability,guid,guides,"rg/services/cif/publcif/) is a freely available, multi-platform editor which guides you by internal dictionaries and checkers.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2261#issuecomment-666994769
Usability,simpl,simple,"A simple way to reproduce this is `obabel -:""C[CH2]"" -O out.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2266#issuecomment-725196141
Usability,simpl,simple,A simple way to reproduce this is obabel,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2266#issuecomment-726279899
Usability,feedback,feedback,Thanks for fast feedback.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2269#issuecomment-674421361
Usability,guid,guide,"Since I spent 4+ hours getting this to install, I thought I would write a small guide to save anyone else time.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2271#issuecomment-790051759
Usability,clear,clearly,"Modifying the molecule in-between clearly invalidates the InChI, but we don't have a mechanism internally to intercept modifications, so this is left to the user.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2288#issuecomment-710995403
Usability,simpl,simple-input-file-scf-geometry-optimization,tml#simple-input-file-scf-geometry-optimization,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2290#issuecomment-898298599
Usability,clear,clear,"Thanks for the catch, that's a clear fix.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2295#issuecomment-720730112
Usability,learn,learn,"Thanks to your test files, I learn that this apparently equally is the case for `.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2303#issuecomment-742608516
Usability,simpl,simplicity,"I had to go with RDKit instead for this application, but I love OpenBabel's simplicity.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2306#issuecomment-736733682
Usability,simpl,simplicity,"The simplicity of installation of openbabel is certainly nice, compared to rdkit.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2306#issuecomment-737038156
Usability,simpl,simply,I looked into the naming rule of tleap in Amber and it is just simply adding element count after the element name.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2330#issuecomment-787437807
Usability,simpl,simple,The structure is simple but the result is wrong I guess.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2330#issuecomment-789420813
Usability,clear,clearly,pp` GetAtomicNum() was rewritten to a set of switch statements - clearly many cases with capitalization need to be fixed (e.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2333#issuecomment-798767474
Usability,simpl,simple,A simple change should generate the uppercase versions.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2333#issuecomment-803289137
Usability,guid,guide-to-molecular-standardization,om/articles/2020/07/27/a-guide-to-molecular-standardization/,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2334#issuecomment-798434217
Usability,guid,guide,o/en/latest/guide/intro.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2334#issuecomment-798434217
Usability,simpl,simple,"As a first step, I'd suggest looking at the code in `src/ops` and submit a pull request for an OBOp that provides warnings for some simple things (e.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2334#issuecomment-798434217
Usability,simpl,simplified,"Alternatively, you can use the `pybel` module, which is somewhat simplified:",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2351#issuecomment-817998811
Usability,simpl,simpler,"However, I believe it is much simpler to call the `obabel` executable:",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2351#issuecomment-817998811
Usability,simpl,simple,errors with the interpreter and simple code.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2357#issuecomment-821190882
Usability,simpl,simple,"I'm having trouble understanding when you say ""these errors come about after compiling with pyinstaller but the program works before compiling"" you then say ""but I can reproduce the errors with the interpreter and simple code""; so does the script work on its own or not?",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2357#issuecomment-821743959
Usability,simpl,simple,"> I'm having trouble understanding when you say ""these errors come about after compiling with pyinstaller but the program works before compiling"" you then say ""but I can reproduce the errors with the interpreter and simple code""; so does the script work on its own or not?",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2357#issuecomment-821762664
Usability,simpl,simple,a simple test:,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2358#issuecomment-823027185
Usability,simpl,simply,"asta` format, I simply provided a sequence like `ATCG`, requested to OpenBabel to convert this into a joined SMILES string (`-j`, or `--join`) and to write a `.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2359#issuecomment-827433933
Usability,clear,clear,"To clear up the issue, do you still have a problem and use case for converting SMILES to Fasta @shahik?",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2359#issuecomment-827444312
Usability,simpl,simple,"In most cases, simple calling `.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2364#issuecomment-828733464
Usability,learn,learning,"Yes, I am learning how to use the library from the `/tools` directory and from other programs using the library, like Avogadro.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2370#issuecomment-848232167
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2383#issuecomment-858504943
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2400#issuecomment-886211723
Usability,simpl,simply,"Once the work on your project is done, or the source code no longer is used by you, you can simply delete the folder containing the supporting virtual environment.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2402#issuecomment-1792940138
Usability,simpl,simply,*This* is a reason of the previous suggestion to simply set up a virtual environment (of Python) for your project because you know to eventually use some functionality outside the standard library & share a `requirements.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2402#issuecomment-1795509432
Usability,simpl,simple,"For simple compounds like benzamidine, the older and newer versions give correct NetCharge, but for a slightly complex molecule like the one I attached in the first message in the thread, both methods give zero charge.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2404#issuecomment-916590615
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2405#issuecomment-907858557
Usability,simpl,simpler,"@samseaver If you have a conda environment, using `conda install -c conda-forge openbabel` is a safer/simpler bet.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2408#issuecomment-1149800675
Usability,simpl,simply,"Next time around it's needed to push an additional release, it would be safer to simply release the Python bindings by increasing the versions final digit instead of appending a new one.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2408#issuecomment-2030299243
Usability,simpl,simple,"Anaconda doesn't play well with our system and while our users often use virtual environments to install Python wheels that we provide, for simple Python-bindings to C/C++ libraries, we like to install them into environment module with the library/application itself.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2408#issuecomment-2034551778
Usability,simpl,simple,This is a simple way to reproduce the issue:,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2412#issuecomment-1147689572
Usability,simpl,simply,And just simply importing openbabel like `from openbabel import openbabel` also raises errors.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2413#issuecomment-1455800337
Usability,simpl,simply,"(I am simply trying to avoid programming an ad hoc function to generate crystals myself, although I might end up doing that.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2414#issuecomment-942024733
Usability,clear,clearly,"Besides this being clearly a bug in VESTA (at worst), I think I found a workaround.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2414#issuecomment-952311422
Usability,guid,guide,The user guide shipped with v.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2416#issuecomment-949795875
Usability,simpl,simplified,I believe this can be simplified into the following CML file:,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2420#issuecomment-950258942
Usability,clear,clear,I'm not sure what the best way to clear up the confusion is - it would be good to have a consistent specific BSD license for all these files but it might be tricky to establish the intentions of all the copyright holders.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2425#issuecomment-964439389
Usability,simpl,simply,"I've aliased it to simply 'openbabel' for now, but I'll try and tidy up my system in future and change the default to the OpenBabel version that I want.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2446#issuecomment-1022192444
Usability,simpl,simply,"the left/to the right, I simply forgot if there is an optional flag",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2451#issuecomment-1042758276
Usability,simpl,simple,"In that case, a simple `obabel check01.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2455#issuecomment-1081651812
Usability,simpl,simpler,"As with but-2-ene, the four permutations are simpler to recognize (either `//`, or `\\` point to the same direction for the cis; and either opposing `/\`, or `\/` for the trans relationship):",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2455#issuecomment-1083306380
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2456#issuecomment-1072793023
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2460#issuecomment-1102058179
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2463#issuecomment-1107896382
Usability,simpl,simplicity,"Given the simplicity of methane, GROMOS possibly is just fine with default `--gen3d` as starting geometry OpenBabel provides here.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2471#issuecomment-1119424828
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2473#issuecomment-1122737643
Usability,simpl,simply,"No, I simply need to find the time to clean up the draft at https://openbabel.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2479#issuecomment-1151355495
Usability,simpl,simply,My question is now very simply: why do any sidechain atoms of any residues other than cysteines get a connection made to another residue's side chain atoms (suicide inhibition really).,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2481#issuecomment-1139328043
Usability,clear,clearly,"This is clearly a mistake and is turning a simple ""connections in sidechain of residues"" problem into a trying to learn to make connections problem which is making a problem out of nothing really.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2481#issuecomment-1139328043
Usability,simpl,simple,"This is clearly a mistake and is turning a simple ""connections in sidechain of residues"" problem into a trying to learn to make connections problem which is making a problem out of nothing really.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2481#issuecomment-1139328043
Usability,learn,learn,"This is clearly a mistake and is turning a simple ""connections in sidechain of residues"" problem into a trying to learn to make connections problem which is making a problem out of nothing really.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2481#issuecomment-1139328043
Usability,clear,clearly,see this line  below is clearly wrong in obabel.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2481#issuecomment-1139328043
Usability,simpl,simple,"Create 3D structure, probably a simple --gen3D would suffice since you are going to add substituents that would change the 3D-structure anyway.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2484#issuecomment-1149796371
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2493#issuecomment-1153123259
Usability,clear,clear,I think we're pretty clear up-front that SystematicRotorSearch does exactly what it says - systematically generate all possible rotamers.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2498#issuecomment-1163286170
Usability,clear,clear,"I used an pdb file with up to 20 residues and was surprised about the RAM consumption in contrast to the other methods, but it is clear now.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2498#issuecomment-1163290711
Usability,simpl,simplify,"Just to simplify, I have a list of molecules in  MOL2 file that have been dearomatized with another software and openbabel didn't recognize the aromaticity by atoms (example attached, just change the extension).",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2508#issuecomment-1176334793
Usability,simpl,simplest,So the simplest solution for you is to unset the flag before calling IsAromatic.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2508#issuecomment-1177258041
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2509#issuecomment-1177045185
Usability,simpl,simply,"estRFmissingfile` method, which caused the hidden error in my script `v2`, where I simply changed `OSError` to `ValueError` when input file does not exist.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2509#issuecomment-1204881480
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2510#issuecomment-1180661378
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2519#issuecomment-1200641255
Usability,simpl,simple,"Not ideal, but relatively simple.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2526#issuecomment-1214210843
Usability,simpl,simply,"However, it seems to me like _openbabel should simply not add hydrogens with the option ""DoNotAddH""_.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2526#issuecomment-1215216840
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2527#issuecomment-1215880888
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2533#issuecomment-1238666751
Usability,clear,clear,"Based on the question, it is not clear if you want a machine-readable trace (a log file), or want to assist a visual inspection by a human checker.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2534#issuecomment-1247709533
Usability,clear,clear,It's not clear to me exactly what you're trying to accomplish.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2534#issuecomment-1248552480
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2540#issuecomment-1261239466
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2546#issuecomment-1311770630
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2551#issuecomment-1325175933
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2558#issuecomment-1383717494
Usability,guid,guide,Hi please can anyone guide me on how to pip install openbabel in a virtual environment on a ubuntu system.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2571#issuecomment-1911769554
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2574#issuecomment-1441272859
Usability,usab,usable,I'm not sure if it's the radical per se that is causing the failure because I have successfully submitted many other radicals and gotten usable coordinates.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2575#issuecomment-1465383306
Usability,guid,guide,At the moment the obabel user guide doesn't give information about the format it is applying or its usage:,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2576#issuecomment-1481233956
Usability,simpl,simpler,"To not complicate things more than needed, I propose to default to the (simpler) format (a) in the case that there is only one grid associated with the molecule.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2579#issuecomment-1498474527
Usability,feedback,feedback,Any feedback is welcome.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2580#issuecomment-1488054706
Usability,simpl,simpler,I propose to default to the (simpler) format (a) in the case that there is only one grid associated with the molecule.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2580#issuecomment-1498474898
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2596#issuecomment-1586840277
Usability,clear,clear,That's a pretty clear fix.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2596#issuecomment-1587733707
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2598#issuecomment-1594011629
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2601#issuecomment-1596222328
Usability,learn,learnxinyminutes,Because some characters might have a particular meaning to (GitHub flavored) [markdown syntax](https://learnxinyminutes.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2607#issuecomment-1614522395
Usability,clear,clear,"So far, it is not clear if you want to remove (or retain) structures which could be considered as a sugar.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/issues/2611#issuecomment-1636174489
Usability,guid,guidelines,Please check out our contributing guidelines and please examine any build issues.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2616#issuecomment-1666031206
Usability,feedback,feedback,Regarding integration into OB (or any other open source project) t's usual to discuss planned large changes before the work is started so as to receive feedback and address concerns or consider alternatives.,MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2616#issuecomment-1666474907
Usability,learn,learning,"Referring to both comments, being a final degree project there were some time limits I had to stick to in order to finish it and make the changes (in about 3 to 5 months, including learning chemistry and understanding the base code from scratch).",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2616#issuecomment-1666933912
Usability,feedback,feedback,"That's why we were not really considering to include too much external feedback, which could have made this process more complex.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2616#issuecomment-1666933912
Usability,guid,guidance,"So I am at your disposal, I will need some guidance for this.",MatchSource.ISSUE_COMMENT,openbabel,openbabel,openbabel-3-1-1,https://github.com/openbabel/openbabel/pull/2616#issuecomment-1666933912
